transaction_date,asset_tag,machine_type,plant_code,failed_A,failed_B,failed_C,failed_parts,severity_score,severity_7,severity_10,severity_11,severity_12,severity_13,severity_14
2023-05-30,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-06-01,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-06-02,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-06-03,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-04,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,AST-5007,EOT Crane,PUN-01,1,3,1,5,11,1,1,1,0,0,0
2023-06-06,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-06-07,AST-5007,EOT Crane,PUN-01,0,1,1,2,3,0,0,0,0,0,0
2023-06-08,AST-5007,EOT Crane,PUN-01,1,0,2,3,6,0,0,0,0,0,0
2023-06-09,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-06-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2023-06-13,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-06-14,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-06-15,AST-5007,EOT Crane,PUN-01,0,4,1,5,9,1,0,0,0,0,0
2023-06-16,AST-5007,EOT Crane,PUN-01,1,2,2,5,10,1,1,0,0,0,0
2023-06-17,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-18,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-19,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-06-20,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-06-21,AST-5007,EOT Crane,PUN-01,1,3,1,5,11,1,1,1,0,0,0
2023-06-22,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-06-23,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-06-24,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,AST-5007,EOT Crane,PUN-01,0,3,0,3,6,0,0,0,0,0,0
2023-06-27,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-06-28,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-06-29,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-06-30,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-07-01,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-02,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-07-04,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-07-05,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-07-06,AST-5007,EOT Crane,PUN-01,2,3,0,5,14,1,1,1,1,1,1
2023-07-07,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-07-08,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-09,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-12,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-07-13,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-07-14,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-07-15,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-17,AST-5007,EOT Crane,PUN-01,2,0,1,3,9,1,0,0,0,0,0
2023-07-18,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-19,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-07-20,AST-5007,EOT Crane,PUN-01,2,0,1,3,9,1,0,0,0,0,0
2023-07-21,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-07-22,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-07-26,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-07-27,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-07-28,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,AST-5007,EOT Crane,PUN-01,2,0,1,3,9,1,0,0,0,0,0
2023-08-01,AST-5007,EOT Crane,PUN-01,0,0,2,2,2,0,0,0,0,0,0
2023-08-02,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2023-08-03,AST-5007,EOT Crane,PUN-01,1,2,1,4,9,1,0,0,0,0,0
2023-08-04,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-08-05,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-08-08,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-08-09,AST-5007,EOT Crane,PUN-01,2,2,0,4,12,1,1,1,1,0,0
2023-08-10,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-08-11,AST-5007,EOT Crane,PUN-01,0,1,1,2,3,0,0,0,0,0,0
2023-08-12,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,AST-5007,EOT Crane,PUN-01,0,1,2,3,4,0,0,0,0,0,0
2023-08-15,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-08-16,AST-5007,EOT Crane,PUN-01,1,3,0,4,10,1,1,0,0,0,0
2023-08-17,AST-5007,EOT Crane,PUN-01,1,3,0,4,10,1,1,0,0,0,0
2023-08-18,AST-5007,EOT Crane,PUN-01,2,0,2,4,10,1,1,0,0,0,0
2023-08-19,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-08-22,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-08-23,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-08-24,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-08-25,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-08-29,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2023-09-01,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-09-02,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-09-05,AST-5007,EOT Crane,PUN-01,2,2,0,4,12,1,1,1,1,0,0
2023-09-06,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2023-09-07,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-09-08,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-09-09,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-09-12,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-09-13,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-09-14,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-09-15,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2023-09-16,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-18,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-09-19,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-20,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-21,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-09-22,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-09-23,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-24,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-09-25,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-09-26,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-09-27,AST-5007,EOT Crane,PUN-01,2,1,1,4,11,1,1,1,0,0,0
2023-09-28,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-09-29,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-09-30,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-02,AST-5007,EOT Crane,PUN-01,2,3,1,6,15,1,1,1,1,1,1
2023-10-03,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-10-04,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-10-05,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-06,AST-5007,EOT Crane,PUN-01,3,0,1,4,13,1,1,1,1,1,0
2023-10-07,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-08,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-09,AST-5007,EOT Crane,PUN-01,0,0,2,2,2,0,0,0,0,0,0
2023-10-10,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2023-10-11,AST-5007,EOT Crane,PUN-01,2,0,1,3,9,1,0,0,0,0,0
2023-10-12,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-10-13,AST-5007,EOT Crane,PUN-01,1,3,1,5,11,1,1,1,0,0,0
2023-10-14,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-15,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-16,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-10-17,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-18,AST-5007,EOT Crane,PUN-01,1,2,1,4,9,1,0,0,0,0,0
2023-10-19,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-20,AST-5007,EOT Crane,PUN-01,1,2,1,4,9,1,0,0,0,0,0
2023-10-21,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-23,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-10-24,AST-5007,EOT Crane,PUN-01,0,1,1,2,3,0,0,0,0,0,0
2023-10-25,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2023-10-26,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-10-27,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-10-28,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-10-31,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-11-02,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-11-04,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-11-07,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-11-08,AST-5007,EOT Crane,PUN-01,4,1,0,5,18,1,1,1,1,1,1
2023-11-09,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-11-10,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-11-11,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-11-14,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-11-15,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2023-11-16,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-11-17,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-11-18,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,AST-5007,EOT Crane,PUN-01,3,2,0,5,16,1,1,1,1,1,1
2023-11-21,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-11-22,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-11-23,AST-5007,EOT Crane,PUN-01,2,1,1,4,11,1,1,1,0,0,0
2023-11-24,AST-5007,EOT Crane,PUN-01,2,2,1,5,13,1,1,1,1,1,0
2023-11-25,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2023-11-28,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2023-11-29,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-11-30,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-12-01,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2023-12-02,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,AST-5007,EOT Crane,PUN-01,1,2,2,5,10,1,1,0,0,0,0
2023-12-05,AST-5007,EOT Crane,PUN-01,1,2,1,4,9,1,0,0,0,0,0
2023-12-06,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-12-07,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-12-08,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
2023-12-09,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2023-12-12,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2023-12-13,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-12-14,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-12-15,AST-5007,EOT Crane,PUN-01,0,1,1,2,3,0,0,0,0,0,0
2023-12-16,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,AST-5007,EOT Crane,PUN-01,0,3,1,4,7,1,0,0,0,0,0
2023-12-19,AST-5007,EOT Crane,PUN-01,3,1,1,5,15,1,1,1,1,1,1
2023-12-20,AST-5007,EOT Crane,PUN-01,2,0,1,3,9,1,0,0,0,0,0
2023-12-21,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2023-12-22,AST-5007,EOT Crane,PUN-01,3,0,1,4,13,1,1,1,1,1,0
2023-12-23,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-12-26,AST-5007,EOT Crane,PUN-01,3,2,0,5,16,1,1,1,1,1,1
2023-12-27,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2023-12-28,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2023-12-29,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2023-12-30,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-01-02,AST-5007,EOT Crane,PUN-01,2,2,0,4,12,1,1,1,1,0,0
2024-01-03,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2024-01-04,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,AST-5007,EOT Crane,PUN-01,3,1,1,5,15,1,1,1,1,1,1
2024-01-06,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,AST-5007,EOT Crane,PUN-01,1,3,0,4,10,1,1,0,0,0,0
2024-01-09,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-01-10,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2024-01-11,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-01-12,AST-5007,EOT Crane,PUN-01,1,3,0,4,10,1,1,0,0,0,0
2024-01-13,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,AST-5007,EOT Crane,PUN-01,2,2,0,4,12,1,1,1,1,0,0
2024-01-17,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2024-01-18,AST-5007,EOT Crane,PUN-01,0,4,1,5,9,1,0,0,0,0,0
2024-01-19,AST-5007,EOT Crane,PUN-01,2,2,0,4,12,1,1,1,1,0,0
2024-01-20,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,AST-5007,EOT Crane,PUN-01,0,1,2,3,4,0,0,0,0,0,0
2024-01-23,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2024-01-24,AST-5007,EOT Crane,PUN-01,1,1,1,3,7,1,0,0,0,0,0
2024-01-25,AST-5007,EOT Crane,PUN-01,0,2,1,3,5,0,0,0,0,0,0
2024-01-26,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,AST-5007,EOT Crane,PUN-01,3,0,0,3,12,1,1,1,1,0,0
2024-01-30,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-01-31,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2024-02-01,AST-5007,EOT Crane,PUN-01,0,1,1,2,3,0,0,0,0,0,0
2024-02-02,AST-5007,EOT Crane,PUN-01,0,0,1,1,1,0,0,0,0,0,0
2024-02-03,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-02-06,AST-5007,EOT Crane,PUN-01,2,0,0,2,8,1,0,0,0,0,0
2024-02-07,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-02-08,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-02-09,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-02-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,AST-5007,EOT Crane,PUN-01,3,1,0,4,14,1,1,1,1,1,1
2024-02-13,AST-5007,EOT Crane,PUN-01,0,3,1,4,7,1,0,0,0,0,0
2024-02-14,AST-5007,EOT Crane,PUN-01,2,1,1,4,11,1,1,1,0,0,0
2024-02-15,AST-5007,EOT Crane,PUN-01,0,1,2,3,4,0,0,0,0,0,0
2024-02-16,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2024-02-17,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-02-20,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-02-21,AST-5007,EOT Crane,PUN-01,1,1,0,2,6,0,0,0,0,0,0
2024-02-22,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2024-02-23,AST-5007,EOT Crane,PUN-01,2,2,1,5,13,1,1,1,1,1,0
2024-02-24,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2024-02-27,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-02-28,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2024-02-29,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,AST-5007,EOT Crane,PUN-01,0,0,2,2,2,0,0,0,0,0,0
2024-03-02,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,AST-5007,EOT Crane,PUN-01,0,1,2,3,4,0,0,0,0,0,0
2024-03-05,AST-5007,EOT Crane,PUN-01,0,1,0,1,2,0,0,0,0,0,0
2024-03-06,AST-5007,EOT Crane,PUN-01,1,2,0,3,8,1,0,0,0,0,0
2024-03-07,AST-5007,EOT Crane,PUN-01,1,3,0,4,10,1,1,0,0,0,0
2024-03-08,AST-5007,EOT Crane,PUN-01,2,1,0,3,10,1,1,0,0,0,0
2024-03-09,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,AST-5007,EOT Crane,PUN-01,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,AST-5007,EOT Crane,PUN-01,1,0,1,2,5,0,0,0,0,0,0
2024-03-12,AST-5007,EOT Crane,PUN-01,1,0,0,1,4,0,0,0,0,0,0
2024-03-13,AST-5007,EOT Crane,PUN-01,2,2,1,5,13,1,1,1,1,1,0
2024-03-14,AST-5007,EOT Crane,PUN-01,0,2,0,2,4,0,0,0,0,0,0
